"id","geometry","longitude","latitude","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'?\x9e\x1a\xe5T\xf7H%\x86*\x80: \xb0\xe0\xb7')","POINT (-58.46302499999999 -34.5542609)",-58.463025,-34.5542609,3,32,14,0,3,0,1,3,28,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'?\xa0\x13\xf4g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.428371 -34.6144409)",-58.428371,-34.6144409,1,36,11,0,8,0,2,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'?\xa0\x13Rg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4759658 -34.6034333)",-58.4759658,-34.6034333,0,14,2,0,2,0,1,0,11,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'?\xb43\x8a\t}Ba\xac\xe6\x8b\xaf\x13\xaa+\x0e')","POINT (-58.43740469999999 -34.5973857)",-58.4374047,-34.5973857,2,33,11,0,2,0,1,2,30,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'?\xe1\xa8\xea\x89\x84G\x7f\xac\xf0s\xd6`h#v')","POINT (-58.44043749999999 -34.5783252)",-58.4404375,-34.5783252,2,30,3,0,3,0,2,2,25,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'?\xf3X\xb5g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4127659 -34.60115749999999)",-58.4127659,-34.6011575,1,40,1,0,6,0,3,1,31,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'?\xfc\xcd\xb6g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38135650000004 -34.6092326)",-58.3813565,-34.6092326,2,39,7,1,4,0,0,1,35,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'?a&\xc2g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42144139999999 -34.606669)",-58.4214414,-34.606669,1,37,7,0,8,0,2,1,27,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'?a\x0c\xd7g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.466421 -34.5928854)",-58.466421,-34.5928854,0,5,0,0,1,0,2,0,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'?a6\x8dg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4141359 -34.6111303)",-58.4141359,-34.6111303,5,40,9,1,7,0,2,4,31,3,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'?g>\x04g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4538111 -34.6389481)",-58.4538111,-34.6389481,1,12,2,1,1,0,0,0,11,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'@\x9c\x85\xdc\xe7\xc6L\xf9\xae?me\x0b\x0f^\xd5')","POINT (-58.3851976 -34.60461950000001)",-58.3851976,-34.6046195,2,49,5,0,6,0,1,2,42,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'@\xa0\xe6\x96g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.398419 -34.6307054)",-58.398419,-34.6307054,3,24,9,0,1,0,1,3,21,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'@\xa3\xdf\xf5\xe6\xbcM;\x99\xb8\x1b\xdbz\x0b\xb8\x94')","POINT (-58.4968459 -34.603539)",-58.4968459,-34.603539,2,18,11,0,3,0,0,2,15,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@\xa4""\xe3g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3664954 -34.6251938)",-58.3664954,-34.6251938,1,16,1,0,1,0,1,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@\xaaG\tg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4561315 -34.6059031)",-58.4561315,-34.6059031,1,15,5,1,1,0,2,0,12,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'@\xb4\xfd\x9ag\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4036729 -34.5977925)",-58.4036729,-34.5977925,4,40,10,2,7,0,4,2,29,0,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@\xddS\x95g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4434268 -34.6233833)",-58.4434268,-34.6233833,0,25,5,0,7,0,0,0,18,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'@\xddZ\xb9g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48427040000001 -34.6030539)",-58.4842704,-34.6030539,0,18,2,0,3,0,0,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'@0\x8avg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48370339999999 -34.6197268)",-58.4837034,-34.6197268,0,9,4,0,1,0,0,0,8,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'@0\x8d\x12g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4664298 -34.60279010000001)",-58.4664298,-34.6027901,0,13,8,0,1,0,1,0,11,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'@b\xdf\x99g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.425433 -34.60877)",-58.425433,-34.60877,1,33,6,0,4,0,2,1,27,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'@F\xc6\x91g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4076988 -34.5951701)",-58.4076988,-34.5951701,1,38,11,0,8,0,5,1,25,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@s\x982\xb0\xddA\xb6\x9e\t\xcf\xc5\xad\x92\xc8\xca')","POINT (-58.46582909999999 -34.6251531)",-58.4658291,-34.6251531,1,20,9,0,3,0,0,1,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@S\xf7 \xfc\xadK\xdd\x96\xed\x9a3\x87\x05\xe2\xab')","POINT (-58.5110709 -34.6239134)",-58.5110709,-34.6239134,2,9,3,1,2,0,0,1,7,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'@u\x9c\xfbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40443939999999 -34.6124267)",-58.4044394,-34.6124267,1,28,10,0,4,0,2,1,22,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'[\x81\x99;g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46308639999999 -34.6192623)",-58.4630864,-34.6192623,0,14,7,0,0,0,1,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[\xc1\xd7\xbeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4236144 -34.6266814)",-58.4236144,-34.6266814,1,24,4,0,3,0,1,1,20,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[\xc8]R\x8e\xafC:\xbb\xe4\xf5\xef\x9e\x94L\xe3')","POINT (-58.4507183 -34.5629086)",-58.4507183,-34.5629086,1,33,2,0,6,0,1,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'[\xc9\xe4\xb2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50889100000001 -34.58029589999999)",-58.508891,-34.5802959,0,14,0,0,2,0,1,0,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'[\xcd\xb7\x04\x8f\x82J\xd6\xbd\xcb\x03N\xb9<\xc6\xba')","POINT (-58.45714359999999 -34.6253646)",-58.4571436,-34.6253646,1,21,11,0,4,0,1,1,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[\xd1\xe7\xdbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.489397 -34.5995801)",-58.489397,-34.5995801,3,17,3,0,2,0,0,3,15,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[\xdb\\\x91g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4671563 -34.6257933)",-58.4671563,-34.6257933,1,19,8,0,3,0,0,1,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[\xdbFpg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48687880000001 -34.5977187)",-58.4868788,-34.5977187,0,16,4,0,3,0,0,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[\xe3P\x83g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44444 -34.58616)",-58.44444,-34.58616,2,26,7,0,0,0,1,2,25,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[\xe3Sxg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38449079999999 -34.6238003)",-58.3844908,-34.6238003,2,26,5,0,1,0,0,2,25,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'[\xebZ\x18g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45281960000001 -34.61070449999999)",-58.4528196,-34.6107045,1,20,4,0,1,0,2,1,17,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[\xf3ctg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38418309999999 -34.6193891)",-58.3841831,-34.6193891,0,32,8,0,2,0,0,0,30,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[\xf6&\xed\xa3KI0\x8d\x93\xc3,\xa9\xd3\xdf\xdd')","POINT (-58.439407 -34.57417400000001)",-58.439407,-34.574174,0,30,9,0,6,0,2,0,22,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[\xfbhIg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3985807 -34.623496)",-58.3985807,-34.623496,1,25,7,0,1,0,3,1,21,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[`#\x99g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4287832 -34.616553)",-58.4287832,-34.616553,0,37,10,0,8,0,2,0,27,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[`&\x86g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.428624 -34.616789)",-58.428624,-34.616789,1,38,11,0,8,0,2,1,28,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[`\'\x1cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40379230000001 -34.5855395)",-58.4037923,-34.5855395,0,28,2,0,7,0,2,0,19,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'[A\xbe\x15\xc6\xbd@\x15\xbd\xed\xc5@\xb7\xb1T\xbd')","POINT (-58.3661577 -34.6271116)",-58.3661577,-34.6271116,2,14,1,0,1,0,1,2,12,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'[h.\xf4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4072156 -34.5875936)",-58.4072156,-34.5875936,1,36,3,1,7,0,4,0,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[H\x0eZg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4266702 -34.6179138)",-58.4266702,-34.6179138,0,35,1,0,7,0,1,0,27,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[h1\xdfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5033498 -34.5776337)",-58.5033498,-34.5776337,1,16,5,0,2,0,2,1,12,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"bytearray(b'[h2rg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4255131 -34.5911078)",-58.4255131,-34.5911078,3,30,5,1,2,0,1,2,27,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[h31g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46716869999999 -34.5413014)",-58.4671687,-34.5413014,0,16,0,0,1,0,0,0,15,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[KG\'g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4124818 -34.6152021)",-58.4124818,-34.6152021,1,38,11,0,4,0,2,1,32,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[P\x13wg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42879110000001 -34.6172056)",-58.4287911,-34.6172056,1,36,8,0,8,0,2,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[q\x87\x9dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4290151 -34.593471)",-58.4290151,-34.593471,2,25,12,0,2,0,1,2,22,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[q\x8a\x81g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37599059999999 -34.6234832)",-58.3759906,-34.6234832,0,28,3,0,3,0,1,0,24,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'[q\x8b\tg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42579620000001 -34.5960666)",-58.4257962,-34.5960666,4,32,3,0,4,0,2,4,26,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[X$\x8cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41647400000001 -34.5905808)",-58.416474,-34.5905808,1,32,2,0,6,0,3,1,23,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'[X\x1a\x97g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.428271 -34.620266)",-58.428271,-34.620266,4,36,3,3,9,0,0,1,27,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[y\x93\xa2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48690299999999 -34.5711164)",-58.486903,-34.5711164,1,26,7,0,3,0,1,1,22,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'[y\x96fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48494179999999 -34.5734381)",-58.4849418,-34.5734381,2,28,8,1,3,0,1,1,24,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x7f\x1fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46693099999999 -34.558045)",-58.466931,-34.558045,2,33,5,0,4,0,1,2,28,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x7f\x89g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.490972 -34.62784)",-58.490972,-34.62784,0,10,4,0,1,0,0,0,9,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x80\x05g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41587249999998 -34.6322606)",-58.4158725,-34.6322606,0,14,4,0,0,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x80\xcfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.476332999999954 -34.558209)",-58.476333,-34.558209,0,18,4,0,2,0,0,0,16,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x81\xaag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.443772999999965 -34.573022)",-58.443773,-34.573022,1,27,4,0,4,0,2,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x82Ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44313 -34.573184)",-58.44313,-34.573184,1,27,4,0,4,0,2,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x85*g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41494549999999 -34.6520885)",-58.4149455,-34.6520885,3,10,4,0,0,0,1,3,9,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x96\x90g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46581040000001 -34.5540421)",-58.4658104,-34.5540421,2,32,7,1,2,0,0,1,30,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x986g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.41976679999999 -34.59467)",-58.4197668,-34.59467,1,37,3,0,4,0,2,1,31,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x99\x83g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47936799999999 -34.570393)",-58.479368,-34.570393,2,23,7,0,4,0,0,2,19,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x9a\xd2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.461614 -34.5548829)",-58.461614,-34.5548829,3,32,13,0,3,0,2,3,27,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x9a8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49237420000001 -34.5799071)",-58.4923742,-34.5799071,1,20,0,0,2,0,1,1,17,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\x9bLg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48876039999999 -34.6287105)",-58.4887604,-34.6287105,1,15,2,0,1,0,0,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\x9c\xc4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47591509999995 -34.55158909999999)",-58.4759151,-34.5515891,1,16,8,0,3,0,0,1,13,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb1\xa0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46347500000002 -34.5507549)",-58.463475,-34.5507549,1,28,4,0,4,0,0,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\xb2\xf6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.51518540000001 -34.6611124)",-58.5151854,-34.6611124,1,8,0,0,0,0,1,1,7,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb5tg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4710887 -34.579499)",-58.4710887,-34.579499,2,17,2,0,1,0,1,2,15,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb6\xc3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3718263 -34.62302940000001)",-58.3718263,-34.6230294,1,19,2,0,2,0,0,1,17,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb6sg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45401240000001 -34.5591108)",-58.4540124,-34.5591108,2,37,7,0,6,0,2,2,29,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb7\xb7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.494585400000005 -34.6393294)",-58.4945854,-34.6393294,0,15,3,0,1,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb7Dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50804619999997 -34.6035366)",-58.5080462,-34.6035366,0,9,1,0,2,0,0,0,7,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb8\xdeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.495208899999966 -34.5513122)",-58.4952089,-34.5513122,0,7,1,0,1,0,1,0,5,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb9\xbeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.483159 -34.553407)",-58.483159,-34.553407,1,12,0,1,1,0,1,0,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xb9<g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3602563 -34.6377971)",-58.3602563,-34.6377971,2,9,6,0,0,0,0,2,9,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xbadg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39796459999999 -34.6298657)",-58.3979646,-34.6298657,3,24,8,0,1,0,2,3,21,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\xbb\x9dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48212269999999 -34.5475607)",-58.4821227,-34.5475607,0,10,1,0,2,0,1,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\xbc\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4736959 -34.6120093)",-58.4736959,-34.6120093,1,21,1,0,2,0,1,1,18,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xbcyg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.47465699999998 -34.549403)",-58.474657,-34.549403,1,19,2,0,3,0,0,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"bytearray(b'\'\'\xcc\x8bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46763869999995 -34.54873389999999)",-58.4676387,-34.5487339,3,26,7,0,2,0,0,3,24,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\'\'\xcd\xb8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44749590000004 -34.5805849)",-58.4474959,-34.5805849,1,27,5,0,1,0,1,1,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xcdQg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4290312 -34.60644259999999)",-58.4290312,-34.6064426,1,34,7,0,2,0,3,1,29,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\'\'\xce@g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48742219999999 -34.580164)",-58.4874222,-34.580164,0,22,1,0,3,0,1,0,18,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
