"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'\xda\xda\xf4\x17g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6339681,-58.3741083,"POINT (-58.3741083 -34.6339681)",1,2,0,0,2286,0,2.20289855072464,484838029.182416,0.552631578947368,0.447368421052632,0,0,1,2,0,1,0,1,0,0,179.839270926751,6,48,2,134,0,16,1,0,4,543.733042550715,1,2,4,0,16,4,0,4,0,1,0,11,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xda\xda\xf5\'g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6028043,-58.4611198,"POINT (-58.46111979999999 -34.6028043)",1,7,0,0,1748,0.0192307692307692,2.76923076923077,170416673.140265,0.55,0.45,0,0,0,0,0,0,0,0,1,4,109.984296170147,4,31,2,44,0,3,1,0,1,370.582418437406,0,2,15,1,12,3,0,1,0,2,1,9,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda\xda\xf5|g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6356743,-58.373042,"POINT (-58.373042 -34.63567430000001)",0,1,0,0,2290,0.0072992700729927,2.35036496350365,317182513.996506,0.546583850931677,0.453416149068323,0,0,1,1,0,2,0,1,0,1,259.570625675994,2,39,0,116,0,13,0,0,1,802.20602312164,0,1,4,1,12,0,0,3,0,1,1,8,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xda\xdey\x06\xff\xc7AD\x98,B\xdd\xb3QH\x0b')",-34.6203814,-58.3843406,"POINT (-58.38434059999999 -34.6203814)",0,6,0,5,97,0.39,2.32,352751822.896979,0.524137931034483,0.475862068965517,0,0,2,1,0,0,0,0,1,2,103.969262491984,3,72,3,168,0,15,0,0,0,1127.41924442166,0,3,1,1,32,12,0,2,0,0,1,30,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda\xf3\xa2\xf1N\xa7F\xfd\x99\x9d&\xa60\x11\xbc\x98')",-34.5770809,-58.448502,"POINT (-58.448502 -34.5770809)",0,0,0,0,1156,0.0161943319838057,2.19433198380567,244736664.424897,0.540590405904059,0.459409594095941,0,0,1,0,0,0,0,0,0,1,0.00000000465661287307739,1,50,11,74,0,14,0,0,0,2875.84593869108,0,4,13,2,25,4,1,2,0,2,1,21,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xda>\x89;\x84\x9dGt\xba\x11;\xd9\xae\x8c\xe7[')",-34.637917,-58.4963288,"POINT (-58.49632880000001 -34.637917)",0,3,0,0,348,0.072,2.86133333333333,103717955.958158,0.518173345759553,0.481826654240447,0,0,0,0,0,0,0,0,0,5,151.948215843295,3,21,3,71,0,22,0,0,0,2115.4730982042,0,4,10,1,15,2,0,1,0,0,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xda8\xb3\x81\xa9\xbcE\x1c\xa7\xddAa 4\x88\xd2')",-34.6533303,-58.5218679,"POINT (-58.5218679 -34.6533303)",0,3,0,0,3412,0.0037037037037037,2.72222222222222,122734785.763566,0.565986394557823,0.434013605442177,0,0,0,0,0,0,0,0,1,3,125.139165464501,0,12,2,29,0,20,1,0,1,892.590459967278,0,3,9,0,10,3,0,1,0,0,0,9,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdaN.\xfa\xe9(M_\xb7\x05\x04\xd8M\xd0\x13\x04')",-34.5645276,-58.4590483,"POINT (-58.4590483 -34.5645276)",0,4,0,2,1004,0.00783289817232375,2.09660574412533,630811212.304438,0.569115815691158,0.430884184308842,0,0,0,0,0,0,0,0,0,0,76.0676116423184,3,53,2,103,0,13,0,0,0,1341.03245772231,0,3,13,2,39,12,0,9,1,1,1,29,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdb\x8c\x8e3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.557694,-58.4472909,"POINT (-58.44729089999999 -34.557694)",0,2,0,0,977,0.0093167701863354,2.2888198757764,226755894.847543,0.552238805970149,0.447761194029851,0,0,0,0,0,1,0,0,0,3,0.00000000279396772384644,1,34,4,63,0,9,1,0,1,869.338535201044,1,1,13,2,14,66,0,4,0,1,2,9,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdb\xba\xc6Kg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6157187,-58.3875412,"POINT (-58.3875412 -34.6157187)",0,4,0,5,74,0.209905660377358,2.10377358490566,500862215.32503,0.538116591928251,0.461883408071749,0,0,4,2,0,0,0,0,0,4,122.386108924494,1,70,4,177,0,15,0,0,0,1192.59265298317,0,2,1,1,36,6,0,2,0,1,1,33,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xdb\xe0\x7f\xe0\x06OB\xc7\x8d\xa7\xa6>C4<\x81')",-34.5624323,-58.4766714,"POINT (-58.47667139999999 -34.5624323)",0,4,0,0,914,0.00923076923076923,2.67076923076923,100381782.343627,0.554147465437788,0.445852534562212,0,0,0,1,0,0,0,0,1,3,128.791366820288,0,26,3,67,0,23,0,0,1,716.295797112266,0,1,12,0,16,3,0,2,0,0,0,14,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdc\x0b\xe7\xbf\xb19I\x08\x8f\xda\xa5\x8b\x0f]\xda\xa2')",-34.5577377,-58.4505164,"POINT (-58.4505164 -34.5577377)",0,1,0,1,943,0.0165094339622642,2.1061320754717,205699839.103419,0.564389697648376,0.435610302351624,0,0,1,0,0,1,0,0,0,3,32.8014096007666,0,38,9,75,0,11,1,0,0,1180.93792135398,0,3,13,1,24,11,0,5,0,2,1,17,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdc\x92\xeb\x9d\x9a\xa6J\xee\xbb\x15?\xd0\xd9\xc0\x12\xe2')",-34.6227656,-58.401398,"POINT (-58.401398 -34.6227656)",1,5,1,5,2122,0.103125,2.353125,303087745.070883,0.552456839309429,0.447543160690571,0,0,0,1,0,0,0,0,0,1,95.794949915974,0,64,9,102,0,15,1,0,1,816.430872418553,0,3,3,1,28,9,0,1,0,3,1,24,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdc\xc6\x1d\x82\t\tB\xff\xa2\x9d*\xbe\xa5Mg2')",-34.591079,-58.4248939,"POINT (-58.42489390000001 -34.591079)",0,3,0,0,1355,0.240601503759398,2.13533834586466,189684442.145178,0.501760563380282,0.498239436619718,0,0,0,0,0,0,0,0,0,4,69.0389577203299,1,46,7,85,0,8,1,0,0,1488.31386401063,0,4,14,2,30,4,1,2,0,1,1,27,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdc\xda\xf6Rg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6552844,-58.4171875,"POINT (-58.4171875 -34.6552844)",0,2,0,0,2327,0.0966057441253264,2.73890339425587,86319810.9812599,0.544327931363203,0.455672068636797,0,0,0,0,0,0,0,0,0,6,102.902309657069,0,22,16,85,1,24,0,0,0,1790.77291806457,0,1,4,0,7,2,0,0,0,1,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdc\xf7\x11Ng\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5861213,-58.4141215,"POINT (-58.41412150000001 -34.58612129999999)",0,0,0,2,1409,0.00668896321070234,2.10702341137124,540597355.898098,0.573015873015873,0.426984126984127,0,0,0,1,0,0,0,0,0,1,3.43239996418472,2,57,11,138,0,9,1,0,0,1049.12584369733,0,3,14,1,35,11,1,9,0,4,0,22,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdcR\xc3\x93\x19\xbbH\x11\xb9\xaeR\xd3\xc6qp\xeb')",-34.6234861,-58.5226327,"POINT (-58.5226327 -34.6234861)",0,0,0,0,400,0,2.74683544303797,127824738.910409,0.526497695852535,0.473502304147465,0,0,0,0,0,0,0,0,0,4,97.7862185478524,0,25,5,50,1,7,0,0,0,1690.38972526872,0,1,10,0,13,5,0,3,0,0,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdd/K\x14g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6558538,-58.5089272,"POINT (-58.5089272 -34.6558538)",0,4,0,0,3441,0.037037037037037,2.55864197530864,126632889.904426,0.542822677925211,0.457177322074789,0,0,0,0,0,0,0,0,0,3,70.2795815124765,2,27,8,54,0,13,0,0,0,1170.72584214113,0,3,9,1,14,2,0,0,0,0,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdd\x11O\x0e!\x9fJ|\xa3\xd2\xb3\xaf\x8f@\x95\xff')",-34.6407022,-58.3779252,"POINT (-58.37792520000001 -34.64070219999999)",0,2,0,0,2260,0.0828025477707006,3.0828025477707,36540350.9179969,0.487603305785124,0.512396694214876,0,0,1,2,0,0,0,0,0,1,264.827312719616,0,45,4,94,0,16,1,0,4,427.161453277945,0,1,4,1,11,0,1,3,0,1,0,7,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xdd\xc50Eg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6474661,-58.4977256,"POINT (-58.4977256 -34.6474661)",0,2,0,0,3427,0.171521035598705,2.66343042071197,128581119.581193,0.534629404617254,0.465370595382746,0,0,0,0,0,0,0,0,0,3,189.057329094919,0,21,7,71,0,4,0,0,0,2006.57279282261,0,4,9,0,11,2,0,0,0,0,0,11,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xde\x813\xf2\xf3\xecI\x18\xbb\x02\xb8 \x16\x13\x15a')",-34.6596944,-58.440681,"POINT (-58.440681 -34.65969439999999)",0,1,0,0,3180,0.0505050505050505,3.1952861952862,58850790.9983037,0.542676501580611,0.457323498419389,0,0,0,0,0,1,0,0,1,6,191.003354010906,1,40,3,37,0,30,0,0,0,2421.37684957393,0,3,8,1,4,1,0,0,0,0,1,4,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xde\x83\\B\x17\x9cM\xf3\xac\xc3\x9bqA.\xff*')",-34.5583208,-58.4448369,"POINT (-58.4448369 -34.5583208)",1,2,0,0,980,0.0227272727272727,1.97727272727273,176318162.004376,0.547892720306513,0.452107279693487,0,0,0,1,0,1,0,0,1,3,44.013868757142,3,25,0,56,0,12,1,0,1,735.667454063255,0,1,13,1,15,7,0,4,0,1,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xde\xa6q\x80&\xd9DY\x98\xee\xabH~\xd2z\xb7')",-34.6029445,-58.4049112,"POINT (-58.40491119999999 -34.6029445)",0,3,0,8,2158,0.0228136882129278,2.76045627376426,228575395.880089,0.560606060606061,0.439393939393939,0,0,4,5,0,0,0,0,0,2,4.1160786996625,3,74,15,200,0,2,0,0,0,1426.92903187624,0,2,3,1,34,16,0,7,0,1,1,26,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xde\xee\x99+U\xb8B$\xa9\xce)\xd5\xceKl/')",-34.6163518,-58.4227273,"POINT (-58.42272730000001 -34.6163518)",0,3,0,2,2531,0.103448275862069,2.43448275862069,191687461.918415,0.541076487252125,0.458923512747875,0,0,1,1,0,0,0,0,0,4,5.2901172591143,3,75,3,110,0,7,1,0,1,596.174150544368,1,3,5,2,34,1,0,6,0,2,2,26,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xdf#\xe7k\xd8\xcbLn\xa5\xed\xa0d\xe4\xc6\xa4\xd8')",-34.6332159,-58.395639,"POINT (-58.395639 -34.6332159)",0,2,0,2,2427,0,2.12543554006969,206982685.24347,0.562295081967213,0.437704918032787,0,0,0,0,0,0,0,0,0,3,167.756249976584,0,45,3,110,0,8,0,0,4,498.165441073858,0,2,4,0,18,2,0,1,0,0,0,17,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xdf\x93\xea\xb4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5990045,-58.513548,"POINT (-58.51354799999999 -34.5990045)",0,2,0,0,643,0,3.2027027027027,66359015.5226247,0.570675105485232,0.429324894514768,0,0,1,1,0,0,0,0,1,5,114.202617773113,0,34,1,42,1,36,0,0,1,307.5038163328,0,3,11,0,5,1,0,2,0,0,0,3,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xdf\xdf\xbe\xdb\xac\xab@\xeb\x9d\x90E""}=_\xaa')",-34.5930731,-58.4068852,"POINT (-58.4068852 -34.5930731)",0,2,1,5,1857,0.00678733031674208,2.16968325791855,452356161.672647,0.590198123044838,0.409801876955162,0,0,3,3,0,0,0,0,0,0,22.4583372204976,2,67,8,122,0,9,1,0,1,596.679815126353,0,5,2,1,38,5,0,9,0,4,1,25,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xe0\x1aC\x92g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.60341382,-58.39408314,"POINT (-58.39408314 -34.60341382)",0,1,0,7,2179,0.179331306990881,2.6322188449848,483368835.328648,0.565819861431871,0.434180138568129,2,0,21,5,0,0,0,0,0,6,64.027812474374,5,106,3,174,0,7,1,0,0,2358.92361279751,0,3,3,4,43,11,0,10,0,1,4,32,0,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe0\x81\xff\xcd\x97\xd5I\xeb\xaf\xb0}\xcb\x05d\xbe/')",-34.63205,-58.4659081,"POINT (-58.4659081 -34.63204999999999)",0,4,0,2,3124,0.0988593155893536,2.19391634980989,318641314.476105,0.554592720970537,0.445407279029463,0,0,3,0,0,0,0,0,0,1,99.1314514468532,1,51,2,90,0,12,0,0,0,1138.57576107375,0,4,7,0,18,10,0,4,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xe0\x87q\xb0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6107753,-58.37042,"POINT (-58.37042 -34.6107753)",0,2,0,6,23,0.327433628318584,4.84955752212389,40267829.2762725,0.427919708029197,0.572080291970803,0,0,9,4,0,0,0,0,0,1,89.6073594408486,6,45,11,120,1,35,1,0,0,2427.37063222152,0,2,1,1,23,3,0,2,0,0,1,21,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe0\xe3w\xad)0JR\xa5\x92\xc6-0zV\xe3')",-34.6516949,-58.491912,"POINT (-58.49191200000001 -34.6516949)",0,2,0,0,3465,0.0140350877192982,2.94385964912281,109694224.335563,0.513706793802145,0.486293206197855,0,0,0,0,0,0,0,0,0,4,36.073649640231,0,21,5,78,0,25,0,0,0,2661.91261646853,0,1,9,2,10,3,0,0,0,0,2,10,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xe0t\xcb\xc8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6142343,-58.4190888,"POINT (-58.4190888 -34.6142343)",0,6,0,2,2507,0.0297397769516729,2.28438661710037,507120819.07936,0.567941415785191,0.432058584214809,0,0,1,3,0,0,0,0,1,4,73.5727452888535,2,81,7,118,0,5,0,0,1,955.651183459022,0,3,5,1,34,7,1,4,0,2,0,28,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe0z4\xc2\xd3\x07@\xe2\x84F\xf5\xf8)\xb2\x16\xcc')",-34.5888678,-58.4299492,"POINT (-58.4299492 -34.5888678)",0,4,0,0,1277,0.0107913669064748,2.10071942446043,113320381.873464,0.518835616438356,0.481164383561644,0,0,0,0,0,0,0,0,0,5,0,0,45,1,72,1,10,1,0,0,2116.5097351704,0,3,14,1,23,3,0,2,0,0,1,21,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe1s}\xdea\xcfG\x12\xbe\xe2!\x12\xf9>6\xde')",-34.6393158,-58.5166222,"POINT (-58.51662219999999 -34.63931579999999)",1,4,0,0,3383,0.0181818181818182,2.48181818181818,154345582.337073,0.526251526251526,0.473748473748474,0,0,0,0,0,1,0,0,0,7,160.515338208417,0,27,5,65,0,14,0,0,0,1340.2052152385,0,2,9,1,14,4,0,1,0,1,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xe2@\xd7\xa2se@\xe3\x83}\x99e\x99\xfe5\x9a')",-34.60384,-58.417965,"POINT (-58.417965 -34.60384)",0,4,0,3,2666,0.00696864111498257,2.09407665505226,423179381.160431,0.575707154742097,0.424292845257904,0,0,4,3,0,0,0,0,0,5,0,0,64,7,125,0,5,1,0,0,1460.49311124153,0,4,5,4,39,11,1,7,0,2,3,30,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe2\xce1\xa1\xb7\xcbMr\xb9.\xdarz\x98\xa0\x00')",-34.6326755,-58.4776823,"POINT (-58.47768230000001 -34.6326755)",2,4,0,1,385,0.224770642201835,2.50917431192661,261140449.870797,0.526508226691042,0.473491773308958,0,0,1,0,0,0,0,0,0,4,67.8773234007952,0,51,13,91,0,9,0,0,0,1467.34601646006,0,2,10,1,15,4,0,2,0,0,1,13,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe2\xeb%m\x86^N#\xa2\x15\xb0#\x9a\xbd\x1d\x16')",-34.6282963,-58.4528013,"POINT (-58.4528013 -34.6282963)",0,4,0,2,2914,0.0305676855895196,2.39301310043668,236755477.239706,0.536496350364963,0.463503649635036,0,0,1,1,0,0,0,0,0,2,0.657048036908761,1,58,4,78,0,4,0,0,0,1941.09281760698,0,3,7,2,20,6,0,5,1,1,1,14,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe2\xfbFD\x8d\x1dJ\xb9\xac\xe9M\x9d\xa1=\x1f\x0e')",-34.5725777,-58.4862479,"POINT (-58.4862479 -34.5725777)",0,2,0,2,785,0.00378787878787878,2.01325757575758,376681056.511869,0.540921919096896,0.459078080903104,0,0,0,0,0,0,0,0,0,2,9.10485823944241,4,44,6,80,3,19,0,0,0,1971.48199593,0,3,12,3,26,9,2,3,0,1,1,22,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xe2{oE\x96\xfeG\xc8\x8c\x81\x14\x81\x04E3T')",-34.6209901,-58.4403276,"POINT (-58.4403276 -34.6209901)",0,2,1,3,2762,0.066746126340882,2.06197854588796,516236803.55283,0.566473988439306,0.433526011560694,0,0,1,1,0,1,0,0,0,2,163.475833114399,0,51,20,116,0,6,1,0,0,1073.39487359081,0,3,6,3,31,6,1,9,0,0,2,22,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xe2~\x9bS\x18\xbfCb\xbf/\x03?\x17\xf1\xbf:')",-34.5986745,-58.3970072,"POINT (-58.3970072 -34.5986745)",0,2,1,7,1822,0.120654396728016,1.86707566462168,607156842.982874,0.583789704271632,0.416210295728368,0,3,17,7,0,0,0,0,1,3,85.590091353534,2,110,10,194,0,9,1,0,0,1782.99985614237,1,5,2,1,51,11,0,11,0,2,1,38,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xe2~\xa2yLmA\xfd\xa0\xc5\xf2\xca\x8d\xacH\x8f')",-34.6134908,-58.4046024,"POINT (-58.4046024 -34.61349080000001)",0,6,0,5,2013,0.132911392405063,2.27848101265823,622260465.217266,0.552777777777778,0.447222222222222,0,0,3,3,0,0,0,0,0,1,126.58039055766,3,79,14,188,0,6,1,0,1,792.99541638507,0,3,3,1,28,9,0,3,0,2,1,23,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'\xe4*~\xeb\x96\xfeF\xa7\x94k\x18\x1d\x98\x81L\x13')",-34.6235303,-58.5281012,"POINT (-58.52810119999999 -34.6235303)",0,1,0,0,399,0,2.86176470588235,90736795.3517238,0.523124357656732,0.476875642343268,0,0,0,0,0,0,0,0,0,4,188.127869036138,0,21,1,38,0,4,0,0,0,2293.55417370088,0,1,10,0,9,1,0,1,0,0,0,8,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe4\x0c\xdbq\xfb9In\xbc\xf5\xd2\xd8L\xe7\xcfD')",-34.6030518,-58.4974412,"POINT (-58.4974412 -34.6030518)",0,4,0,0,684,0,2.47142857142857,167712917.284923,0.541425818882466,0.458574181117534,0,0,0,0,0,0,0,0,0,5,3.79875187175868,0,27,1,52,0,10,0,0,0,1571.13894347212,0,1,11,1,18,9,0,3,0,0,1,15,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe4\xb1\x07\x12*\xdcCp\xbf\xab\xee\xd6\x05\xc7k[')",-34.5591984,-58.4693743,"POINT (-58.4693743 -34.5591984)",0,2,0,1,908,0.0219178082191781,2.39452054794521,147658115.366586,0.551487414187643,0.448512585812357,0,0,0,0,0,0,0,0,0,2,72.069107909494,5,32,0,83,0,6,0,0,1,813.679456132816,0,1,12,0,31,3,0,4,0,0,0,27,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe4\xc4\x18Ig\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5876466,-58.4503183,"POINT (-58.45031829999999 -34.5876466)",1,2,0,2,1550,0.0433145009416196,2.19209039548023,232318059.290449,0.536082474226804,0.463917525773196,0,0,0,0,0,1,0,0,0,1,0,0,42,2,140,2,15,0,0,0,2313.4008711808,0,3,15,1,22,8,0,0,0,1,1,21,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xe4\xda\xda\x9dg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6119258,-58.4193416,"POINT (-58.4193416 -34.6119258)",0,5,0,2,2505,0.00475059382422802,2.21140142517815,433069202.401693,0.571428571428571,0.428571428571429,0,0,1,3,0,0,0,0,1,4,0,0,75,9,124,0,7,1,0,1,995.837193282015,0,4,5,4,37,11,1,6,1,1,2,30,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'\xe4\xec;.g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6110237,-58.4167967,"POINT (-58.41679670000001 -34.6110237)",0,7,1,2,2512,0.0415094339622641,2.07358490566038,595740920.307665,0.591446769790719,0.408553230209281,0,0,2,3,0,0,0,0,0,4,59.1421495488783,3,71,8,142,0,9,1,0,0,1202.33582627661,0,4,5,3,40,12,1,7,0,1,2,32,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'\xe5 \x87\xc7g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6031687,-58.4445195,"POINT (-58.4445195 -34.60316869999999)",0,6,0,1,1617,0.0163043478260869,2.32065217391304,249374021.3261,0.553864168618267,0.446135831381733,0,0,0,0,0,0,0,0,0,4,14.2698528871023,0,45,5,119,0,11,0,0,0,1070.49119750564,0,1,15,1,31,6,0,2,0,1,1,28,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'\xe5 p\xc3g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6463071,-58.4736053,"POINT (-58.47360530000003 -34.6463071)",0,4,0,0,3325,0.0523560209424084,2.8586387434555,10352017.1769286,0.494505494505495,0.505494505494505,0,0,0,0,0,0,0,0,1,5,297.462564216585,0,26,1,54,0,22,1,0,0,2193.88496608128,0,3,9,0,6,0,0,0,0,0,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xe5\x15\xbd\x1bg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.568365,-58.4829611,"POINT (-58.4829611 -34.568365)",0,3,0,1,715,0.107023411371237,2.7257525083612,129318764.694706,0.571779141104295,0.428220858895706,0,0,0,1,0,0,0,0,0,1,27.5680585727369,0,45,3,77,0,27,1,0,0,1396.56565203448,1,2,12,0,22,4,0,4,0,0,0,18,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'\xe5\x85\xeb?87E\x00\xa0\xb4k\xb1c-|]')",-34.6114205,-58.4170199,"POINT (-58.41701990000001 -34.6114205)",0,7,0,2,2512,0.0415094339622641,2.07358490566038,595740920.307665,0.591446769790719,0.408553230209281,0,0,2,3,0,0,0,0,0,5,59.1421495488783,3,73,8,136,0,9,1,0,0,1180.04697872699,0,4,5,3,38,11,1,7,0,1,2,30,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
